name;adddate;application;conscurvature;convex;density;dualbound;formats;gap;initinfeasibility;laghessianavgblocksize;laghessianmaxblocksize;laghessianminblocksize;maxcoef;mincoef;nbinvars;ncons;ncontvars;ngennlcons;ngennlfunc;nintvars;njacobiannlnz;njacobiannz;nlaghessianblocks;nlaghessiandiagnz;nlaghessiannz;nldensity;nlincons;nlinfunc;nlnz;nloperands;nnlbinvars;nnlfunc;nnlintvars;nnlsemi;nnlvars;nobjnlnz;nobjnz;npolynomcons;npolynomfunc;nquadcons;nquadfunc;nsemi;nsignomcons;nsignomfunc;nsos1;nsos2;nvars;nz;objcurvature;objsense;objtype;opabs;opcentropy;opcos;opcvpower;opdiv;operrorf;opexp;opgamma;oplog;oplog10;opmin;opmod;opmul;oppower;oprpower;opsignpower;opsin;opsqr;opsqrt;optanh;opvcpower;primalbound;probtype;references;source;sourceids
ex6_1_3;2001-07-31;;indefinite;False;0.35;-0.3524981175;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};8.973105616339826e-07;2.220446049e-16;6.0;6;6;1.44805;0.03472255;0;9;12;0;1;0;24;30;2;6;54;0.42857142857142855;3;3;36;{'log', 'mul'};0;7;0;0;12;12;12;0;0;6;6;0;0;0;0;0;12;42;indefinite;min;nonlinear;;;;;;;;;True;;;;True;;;;;;;;;-0.3524978012;NLP;['g00041', 'g00273', 'g00282'];FLOUDASBOOK(ex6.1.3);['Floudas e.a. handbook']
ex6_1_4;2001-07-31;;indefinite;False;0.7;-0.2945412888;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};3.734620854321935e-09;1.110223025e-16;6.0;6;6;1.44805;0.03472255;0;4;6;0;1;0;12;15;1;3;21;0.75;1;1;18;{'log', 'mul'};0;4;0;0;6;6;6;0;0;3;3;0;0;0;0;0;6;21;indefinite;min;nonlinear;;;;;;;;;True;;;;True;;;;;;;;;-0.2945412877;NLP;['g00041', 'g00273'];FLOUDASBOOK(ex6.1.4);['Floudas e.a. handbook']
ex6_2_10;2001-07-31;;linear;False;0.5;-3.65267227;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.19682203241454846;0.0;3.0;3;3;25.60435;0.1156234;0;3;6;0;1;0;0;6;2;6;18;1.0;3;3;6;{'div', 'log', 'mul'};0;1;0;0;6;6;6;0;0;0;0;0;0;0;0;0;6;12;indefinite;min;nonlinear;;;;;True;;;;True;;;;True;;;;;;;;;-3.051976126;NLP;['g00041', 'g00267', 'g00274'];FLOUDASBOOK(ex6.2.10);['Floudas e.a. handbook']
ex6_2_11;2001-07-31;;linear;False;1.0;-6.847755706e-06;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.5623917889219183;0.0;3.0;3;3;25.60435;0.1156234;0;1;3;0;1;0;0;3;1;3;9;1.0;1;1;3;{'div', 'log', 'mul'};0;1;0;0;3;3;3;0;0;0;0;0;0;0;0;0;3;6;indefinite;min;nonlinear;;;;;True;;;;True;;;;True;;;;;;;;;-2.672407762e-06;NLP;['g00041', 'g00264'];FLOUDASBOOK(ex6.2.11);['Floudas e.a. handbook']
ex6_2_12;2001-07-31;;linear;False;0.6666666666666666;0.2891905233;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.4610437270803145e-05;0.0;2.0;2;2;8.960626;0.06962254;0;2;4;0;1;0;0;4;2;4;8;1.0;2;2;4;{'div', 'log', 'mul'};0;1;0;0;4;4;4;0;0;0;0;0;0;0;0;0;4;8;nonconvex;min;nonlinear;;;;;True;;;;True;;;;True;;;;;;;;;0.2891947485;NLP;['g00041', 'g00267'];FLOUDASBOOK(ex6.2.12);['Floudas e.a. handbook']
ex6_2_13;2001-07-31;;linear;;0.5;-0.2249615487;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.040479786291881405;1.110223025e-16;3.0;3;3;6.0;0.480353;0;3;6;0;1;0;0;6;2;6;18;1.0;3;3;6;{'div', 'log', 'mul'};0;1;0;0;6;6;6;0;0;0;0;0;0;0;0;0;6;12;nonconcave;min;nonlinear;;;;;True;;;;True;;;;True;;;;;;;;;-0.2162094369;NLP;['g00041', 'g00267', 'g00269'];FLOUDASBOOK(ex6.2.13);['Floudas e.a. handbook']
ex6_2_14;2001-07-31;;linear;False;0.6666666666666666;-0.6953583046;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};5.321000619567879e-07;0.0;2.0;2;2;3.6838;0.095173;0;2;4;0;1;0;0;4;2;4;8;1.0;2;2;4;{'div', 'log', 'mul'};0;1;0;0;4;4;4;0;0;0;0;0;0;0;0;0;4;8;indefinite;min;nonlinear;;;;;True;;;;True;;;;True;;;;;;;;;-0.6953579346;NLP;['g00041', 'g00268'];FLOUDASBOOK(ex6.2.14);['Floudas e.a. handbook']
ex6_2_5;2001-07-31;;linear;False;0.5;-477.6332854;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};5.750802238594834;13.3621399;3.0;3;3;47.51199;0.007299245;0;3;9;0;1;0;0;9;3;9;27;1.0;3;3;9;{'div', 'log', 'mul'};0;1;0;0;9;9;9;0;0;0;0;0;0;0;0;0;9;18;indefinite;min;nonlinear;;;;;True;;;;True;;;;True;;;;;;;;;-70.75207783;NLP;['g00041', 'g00267'];FLOUDASBOOK(ex6.2.5);['Floudas e.a. handbook']
ex6_2_6;2001-07-31;;linear;False;1.0;-3.574164267e-06;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.3733437411968856;0.0;3.0;3;3;47.51199;0.007299245;0;1;3;0;1;0;0;3;1;3;9;1.0;1;1;3;{'log', 'mul'};0;1;0;0;3;3;3;0;0;0;0;0;0;0;0;0;3;6;indefinite;min;nonlinear;;;;;;;;;True;;;;True;;;;;;;;;-2.602527073e-06;NLP;['g00041', 'g00265'];FLOUDASBOOK(ex6.2.6);['Floudas e.a. handbook']
ex6_2_7;2001-07-31;;linear;False;0.5;-2.728291287;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};15.961962902086041;0.0;3.0;3;3;45.87634;0.01963769;0;3;9;0;1;0;0;9;3;9;27;1.0;3;3;9;{'log', 'mul'};0;1;0;0;9;9;9;0;0;0;0;0;0;0;0;0;9;18;indefinite;min;nonlinear;;;;;;;;;True;;;;True;;;;;;;;;-0.1608476155;NLP;['g00041', 'g00267'];FLOUDASBOOK(ex6.2.7);['Floudas e.a. handbook']
ex6_2_8;2001-07-31;;linear;False;1.0;-0.02700791474;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};5.7982662124278476e-05;0.0;3.0;3;3;45.87634;0.04235769;0;1;3;0;1;0;0;3;1;3;9;1.0;1;1;3;{'log', 'mul'};0;1;0;0;3;3;3;0;0;0;0;0;0;0;0;0;3;6;indefinite;min;nonlinear;;;;;;;;;True;;;;True;;;;;;;;;-0.02700634884;NLP;['g00041', 'g00265'];FLOUDASBOOK(ex6.2.8);['Floudas e.a. handbook']
ex6_2_9;2001-07-31;;linear;False;0.6666666666666666;-0.03407257894;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.00018771753177497657;0.0;2.0;2;2;35.67904;0.443738;0;2;4;0;1;0;0;4;2;4;8;1.0;2;2;4;{'div', 'log', 'mul'};0;1;0;0;4;4;4;0;0;0;0;0;0;0;0;0;4;8;nonconvex;min;nonlinear;;;;;True;;;;True;;;;True;;;;;;;;;-0.03406618412;NLP;['g00041', 'g00267', 'g00269'];FLOUDASBOOK(ex6.2.9);['Floudas e.a. handbook']
ex7_2_1;2001-07-31;;indefinite;False;0.42857142857142855;1227.225669;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};3.3082750008207086e-07;2.98979596;7.0;7;7;489510.0;1.22449e-05;0;14;7;0;0;0;31;40;1;7;33;0.38461538461538464;2;2;35;set();0;13;0;0;7;4;5;0;0;2;3;0;10;10;0;0;7;45;indefinite;min;quadratic;;;;;;;;;;;;;;;;;;;;;;1227.226075;NLP;['g00041', 'g00277'];FLOUDASBOOK(ex7.2.1);['Floudas e.a. handbook']
ex7_2_2;2001-07-31;;indefinite;False;0.4444444444444444;-0.3888116212;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};4.806957397448003e-07;1.0;3.0;3;3;1.0;0.03527172;0;5;6;0;0;0;10;15;2;2;10;0.3333333333333333;0;1;10;set();0;5;0;0;6;0;1;0;0;4;4;0;1;1;0;0;6;16;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;-0.3888114343;NLP;['g00041', 'g00228', 'g00240', 'g00275', 'g00276'];FLOUDASBOOK(ex7.2.2);['Floudas e.a. handbook']
ex7_2_3;2001-07-31;;indefinite;False;0.35714285714285715;3955.967308;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.7819277742120311;122.5;8.0;8;8;1250000.0;0.0025;0;6;8;0;0;0;10;17;1;6;28;0.4166666666666667;3;4;10;set();0;3;0;0;8;0;3;0;0;0;0;0;3;3;0;0;8;20;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;7049.24802;NLP;['g00041', 'g00244'];FLOUDASBOOK(ex7.2.3);['Floudas e.a. handbook']
ex7_2_4;2001-07-31;;indefinite;False;0.425;3.918008922;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};3.328221109088546e-07;105.6895982;4.0;4;4;4.0;0.0588;0;4;8;0;0;0;10;13;2;8;24;0.35;0;0;14;set();0;5;0;0;8;4;4;0;0;2;2;0;2;3;0;0;8;17;indefinite;min;signomial;;;;;;;;;;;;;;;;;;;;;;3.918010226;NLP;['g00041', 'g00277'];FLOUDASBOOK(ex7.2.4);['Floudas e.a. handbook']
ex7_3_1;2001-07-31;;indefinite;False;0.5;0.341739553;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;800.0;3.0;3;3;1000.0;1.0;0;7;4;0;0;0;3;15;1;3;9;1.0;6;7;3;set();0;1;0;0;3;0;1;1;1;0;0;0;0;0;0;0;4;16;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;0.3417395531;NLP;['g00041', 'g00270'];FLOUDASBOOK(ex7.3.1);['Floudas e.a. handbook']
ex7_3_2;2001-07-31;;indefinite;False;0.5;1.08986397;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};9.175457765984971e-10;1.5;3.0;3;3;4.0;0.2;0;7;4;0;0;0;3;15;1;2;6;1.0;6;7;3;set();0;1;0;0;3;0;1;1;1;0;0;0;0;0;0;0;4;16;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;1.089863971;NLP;['g00041', 'g00233'];FLOUDASBOOK(ex7.3.2);['Floudas e.a. handbook']
ex7_3_3;2001-07-31;;indefinite;False;0.4666666666666667;0.8175290479;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;44.0;3.0;3;3;78.0;0.25;0;8;5;0;0;0;5;20;1;1;5;0.8333333333333334;6;7;5;set();0;2;0;0;3;0;1;0;0;2;2;0;0;0;0;0;5;21;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;0.8175290489;QCP;['g00041', 'g00237'];FLOUDASBOOK(ex7.3.3);['Floudas e.a. handbook']
ex7_3_4;2001-07-31;;indefinite;False;0.24074074074074073;6.274634328;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.434346511050567e-09;10.0;4.5;5;4;1364.67;0.005;0;17;12;0;0;0;23;51;2;3;25;0.36507936507936506;10;11;23;set();0;7;0;0;9;0;1;6;6;1;1;0;0;0;0;0;12;52;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;6.274634337;NLP;['g00041', 'g00252'];FLOUDASBOOK(ex7.3.4);['Floudas e.a. handbook']
ex7_3_5;2001-07-31;;indefinite;False;0.21634615384615385;1.205708603;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0009644345218296033;0.2;5.0;8;2;8.0;1.08e-05;0;15;13;0;0;0;25;44;2;3;19;0.22727272727272727;4;5;25;set();0;11;0;0;10;0;1;9;9;2;2;0;0;0;0;0;13;45;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;1.20687143;NLP;['g00041', 'g00237'];FLOUDASBOOK(ex7.3.5);['Floudas e.a. handbook']
ex7_3_6;2001-07-31;;indefinite;False;0.2581699346405229;inf;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;3.4329;7.0;7;7;9.0;6.28987e-05;0;17;17;0;0;0;54;78;2;6;60;0.38571428571428573;7;8;54;set();0;10;0;0;14;0;1;9;9;1;1;0;0;0;0;0;17;79;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;;NLP;['g00041', 'g00287', 'g00288'];FLOUDASBOOK(ex7.3.6);['Floudas e.a. handbook']
ex8_1_1;2001-07-31;;linear;False;1.0;-2.021807298;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};2.547226591131319e-07;0.0;2.0;2;2;1.0;1.0;0;0;2;0;1;0;0;0;1;2;4;1.0;0;0;2;{'cos', 'mul', 'sqr', 'sin', 'div'};0;1;0;0;2;2;2;0;0;0;0;0;0;0;0;0;2;2;indefinite;min;nonlinear;;;True;;True;;;;;;;;True;;;;True;True;;;;-2.021806783;NLP;['g00041', 'g00228'];FLOUDASBOOK(ex8.1.1);['Floudas e.a. handbook']
ex8_1_2;2001-07-31;;linear;False;1.0;-1.115200191;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.041405160159256785;0.0;1.0;1;1;600800.0;2.094393;0;0;1;0;1;0;0;0;1;1;1;1.0;0;0;1;{'div', 'cos', 'power'};0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;nonconvex;min;nonlinear;;;True;;True;;;;;;;;;True;;;;;;;;-1.070861019;NLP;['g00041', 'g00226'];FLOUDASBOOK(ex8.1.2);['Floudas e.a. handbook']
ex8_1_3;2001-07-31;;linear;;1.0;;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};inf;0.0;2.0;2;2;48.0;1.0;0;0;2;0;0;0;0;0;1;2;4;1.0;0;0;2;set();0;1;0;0;2;2;2;0;1;0;0;0;0;0;0;0;2;2;nonconcave;min;polynomial;;;;;;;;;;;;;;;;;;;;;;3.0;NLP;['g00041', 'g00223'];FLOUDASBOOK(ex8.1.3);['Floudas e.a. handbook']
ex8_1_4;2001-07-31;;linear;;1.0;-2.273363431e-07;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};inf;0.0;2.0;2;2;12.0;4.0;0;0;2;0;0;0;0;0;1;2;4;1.0;0;0;2;set();0;1;0;0;2;2;2;0;1;0;0;0;0;0;0;0;2;2;nonconcave;min;polynomial;;;;;;;;;;;;;;;;;;;;;;0.0;NLP;['g00041', 'g00221'];FLOUDASBOOK(ex8.1.4);['Floudas e.a. handbook']
ex8_1_5;2001-07-31;;linear;False;1.0;;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};inf;0.0;2.0;2;2;6.0;0.3333333;0;0;2;0;0;0;0;0;1;2;4;1.0;0;0;2;set();0;1;0;0;2;2;2;0;1;0;0;0;0;0;0;0;2;2;indefinite;min;polynomial;;;;;;;;;;;;;;;;;;;;;;-1.031628453;NLP;['g00041', 'g00221'];FLOUDASBOOK(ex8.1.5);['Floudas e.a. handbook']
ex8_1_6;2001-07-31;;linear;False;1.0;-10.08600151;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};9.914730878283996e-10;0.0;2.0;2;2;8.0;0.1;0;0;2;0;1;0;0;0;1;2;4;1.0;0;0;2;{'div', 'sqr'};0;1;0;0;2;2;2;0;0;0;0;0;0;0;0;0;2;2;indefinite;min;nonlinear;;;;;True;;;;;;;;;;;;;True;;;;-10.0860015;NLP;['g00041', 'g00221'];FLOUDASBOOK(ex8.1.6);['Floudas e.a. handbook']
ex8_1_7;2001-07-31;;indefinite;False;0.6333333333333333;0.0293108297;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;6.242640687;5.0;5;5;4.0;0.5;0;5;5;0;0;0;8;14;1;5;15;0.43333333333333335;0;0;13;set();0;6;0;0;5;5;5;2;3;3;3;0;0;0;0;0;5;19;indefinite;min;polynomial;;;;;;;;;;;;;;;;;;;;;;0.0293108307;NLP;['g00041', 'g00228', 'g00238'];FLOUDASBOOK(ex8.1.7);['Floudas e.a. handbook']
ex8_2_1b;2001-07-31;;indefinite;False;0.08720330237358101;-979.1782748;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.1233910170892647e-09;0.1706666667;8.142857;26;1;10.0;1.54711e-06;0;33;57;2;3;0;102;116;7;5;105;0.06578947368421052;6;6;105;{'exp'};0;28;0;0;57;3;53;0;0;25;25;0;0;0;0;0;57;169;convex;min;nonlinear;;;;;;;True;;;;;;;;;;;;;;;-979.1782737;NLP;['g00041', 'g00292', 'g00293'];FLOUDASBOOK(ex8.2.1) with added variable bounds and common multiplicative sub-expression exp(data-b(i)) replaced;['Floudas e.a. handbook']
ex8_2_4b;2001-07-31;;indefinite;False;0.07023099850968703;-1197.131901;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.6706596797070942e-09;0.1724444827;8.714286;28;1;10.0;1.54711e-06;0;87;61;6;7;0;306;324;7;5;305;0.06177528988404638;6;6;309;{'exp'};0;82;0;0;61;3;53;0;0;75;75;0;0;0;0;0;61;377;convex;min;nonlinear;;;;;;;True;;;;;;;;;;;;;;;-1197.131899;NLP;['g00041', 'g00293'];FLOUDASBOOK(ex8.2.4) with added variable bounds and common multiplicative sub-expression exp(data-b(i)) replaced;['Floudas e.a. handbook']
ex8_3_13;2001-07-31;;indefinite;False;0.0684931506849315;-100.0;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.320752171838498;300.0;6.5625;12;3;54000000.0;0.3;0;72;115;10;10;0;448;569;16;15;393;0.07901234567901234;18;19;448;{'div', 'exp', 'mul', 'vcpower'};0;54;0;0;105;0;6;0;0;44;44;0;0;0;0;0;115;575;linear;min;linear;;;;;True;;True;;;;;;True;;;;;;;;True;-43.08947815;NLP;['g00041', 'g00295'];FLOUDASBOOK(ex8.3.13);['Floudas e.a. handbook']
ex8_3_2;2001-07-31;;indefinite;False;0.06434474616292798;-10.0;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};23.252408315136382;250.0;6.5625;11;4;10.0;0.5;0;76;110;0;0;0;423;544;16;5;363;0.08221574344023323;27;28;423;set();0;49;0;0;105;0;1;0;0;49;49;0;0;0;0;0;110;545;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;-0.4123301847;QCP;['g00041'];FLOUDASBOOK(ex8.3.2);['Floudas e.a. handbook']
ex8_3_3;2001-07-31;;indefinite;False;0.06434474616292798;-10.0;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};23.003662960888125;250.0;6.5625;11;4;10.0;0.5;0;76;110;0;0;0;423;544;16;5;363;0.08221574344023323;27;28;423;set();0;49;0;0;105;0;1;0;0;49;49;0;0;0;0;0;110;545;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;-0.4166030833;QCP;['g00041'];FLOUDASBOOK(ex8.3.3);['Floudas e.a. handbook']
ex8_3_4;2001-07-31;;indefinite;False;0.06434474616292798;-10.0;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.793309835122728;330.0;6.5625;11;4;10.0;0.5;0;76;110;0;0;0;423;544;16;5;363;0.08221574344023323;27;28;423;set();0;49;0;0;105;0;1;0;0;49;49;0;0;0;0;0;110;545;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;-3.579982383;QCP;['g00041'];FLOUDASBOOK(ex8.3.4);['Floudas e.a. handbook']
ex8_3_5;2001-07-31;;indefinite;False;0.06434474616292798;-1.0;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};13.467661638419338;250.0;6.5625;11;4;10.0;1.0;0;76;110;0;0;0;423;544;16;5;363;0.08221574344023323;27;28;423;set();0;49;0;0;105;0;1;0;0;49;49;0;0;0;0;0;110;545;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;-0.06911967013;QCP;['g00041'];FLOUDASBOOK(ex8.3.5);['Floudas e.a. handbook']
ex8_3_7;2001-07-31;;indefinite;False;0.0570063150708312;-10000000000.0;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};8112805700.075606;340.0;7.5625;12;5;6.0;0.1;0;92;126;0;0;0;535;666;16;11;463;0.06724267468069121;27;27;537;set();0;66;0;0;121;2;2;0;0;65;65;0;0;1;0;0;126;668;indefinite;min;signomial;;;;;;;;;;;;;;;;;;;;;;-1.232619191;NLP;['g00041'];FLOUDASBOOK(ex8.3.7);['Floudas e.a. handbook']
ex8_3_8;2001-07-31;;indefinite;False;0.05597771023302938;-10.0;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};2.071140740696225;340.0;7.5625;12;5;6.0;0.1;0;93;126;0;0;0;535;662;16;10;460;0.06802288620470438;28;29;535;set();0;65;0;0;121;0;1;0;0;65;65;0;0;0;0;0;126;663;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;-3.256119092;QCP;['g00041'];FLOUDASBOOK(ex8.3.8);['Floudas e.a. handbook']
ex8_3_9;2001-07-31;;indefinite;False;0.09085841694537347;-1.000000115;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.31061281732569446;250.0;4.5625;9;2;1.0;0.45;0;45;78;0;0;0;214;325;16;0;184;0.10857432775240994;18;19;214;set();0;27;0;0;73;0;1;0;0;27;27;0;0;0;0;0;78;326;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;-0.7630019345;QCP;['g00041'];FLOUDASBOOK(ex8.3.9);['Floudas e.a. handbook']
ex8_4_1;2001-07-31;;indefinite;False;0.24793388429752067;0.6185725422;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};3.509693450103507e-07;3.092361334;1.909091;11;1;7.4;0.9;0;10;22;0;0;0;20;40;11;20;40;0.17316017316017315;0;0;40;set();0;11;0;0;21;20;20;0;0;10;11;0;0;0;0;0;22;60;convex;min;quadratic;;;;;;;;;;;;;;;;;;;;;;0.6185727593;QCQP;['g00041', 'g00286', 'g00290'];FLOUDASBOOK(ex8.4.1);['Floudas e.a. handbook']
ex8_4_2;2001-07-31;;indefinite;False;0.30303030303030304;0.3970724311;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.22182364954422543;693.6644713;2.090909;13;1;7.4;0.9;0;10;24;0;0;0;40;60;11;20;80;0.23715415019762845;0;0;60;set();0;11;0;0;23;20;20;10;10;0;1;0;0;0;0;0;24;80;convex;min;quadratic;;;;;;;;;;;;;;;;;;;;;;0.4851524869;NLP;['g00041', 'g00286', 'g00290'];FLOUDASBOOK(ex8.4.2);['Floudas e.a. handbook']
ex8_4_3;2001-07-31;;indefinite;False;0.11094674556213018;0.004649624632;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.9578569713691318e-05;5.446935926;1.961538;26;1;1.854;0.113;0;25;52;25;25;0;50;100;26;51;101;0.07541478129713423;0;0;100;{'div'};0;26;0;0;51;50;50;0;0;0;1;0;0;0;0;0;52;150;convex;min;quadratic;;;;;True;;;;;;;;;;;;;;;;;0.004649715665;NLP;['g00041', 'g00286', 'g00290', 'g00291'];FLOUDASBOOK(ex8.4.3);['Floudas e.a. handbook']
ex8_4_4;2001-07-31;;indefinite;False;0.27149321266968324;0.2124590119;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};3.891574156343164e-06;3.131356664;1.153846;3;1;5.0;0.1;0;12;17;12;12;0;24;48;13;13;17;0.18461538461538463;0;0;36;{'div', 'cvpower'};0;13;0;0;15;12;12;0;0;0;1;0;0;0;0;0;17;60;convex;min;quadratic;;;;True;True;;;;;;;;;;;;;;;;;0.2124598387;NLP;['g00041', 'g00286', 'g00289'];FLOUDASBOOK(ex8.4.4);['Floudas e.a. handbook']
ex8_4_5;2001-07-31;;indefinite;False;0.36666666666666664;0.0003074509345;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.00011401266370178424;0.1574997585;1.25;4;1;16.0;0.00390625;0;11;15;11;11;0;44;55;12;13;25;0.3055555555555556;0;0;55;{'div', 'mul'};0;12;0;0;15;11;11;0;0;0;1;0;0;0;0;0;15;66;convex;min;quadratic;;;;;True;;;;;;;;True;;;;;;;;;0.0003074859878;NLP;['g00041', 'g00285', 'g00286'];FLOUDASBOOK(ex8.4.5);['Floudas e.a. handbook']
ex8_4_6;2001-07-31;;indefinite;False;0.5079365079365079;0.001052583594;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.049777898210334584;0.7957975078;1.272727;2;1;118.0;0.0616;0;8;14;8;8;0;48;56;11;11;17;0.4444444444444444;0;0;56;{'exp', 'mul'};0;9;0;0;14;8;8;0;0;0;0;0;0;1;0;0;14;64;nonconcave;min;signomial;;;;;;;True;;;;;;True;;;;;;;;;0.001104978993;NLP;['g00041', 'g00296'];FLOUDASBOOK(ex8.4.6);['Floudas e.a. handbook']
ex8_4_7;2001-07-31;;indefinite;False;0.07474429583005507;28.29951889;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.02642404745135934;4.445570649;1.512195;12;1;1000.0;0.01;0;40;62;10;10;0;90;140;41;51;113;0.05507474429583006;0;0;140;{'div', 'exp', 'mul'};0;41;0;0;62;50;50;0;0;30;31;0;0;0;0;0;62;190;convex;min;quadratic;;;;;True;;True;;;;;;True;;;;;;;;;29.04730672;NLP;['g00041', 'g00286', 'g00294'];FLOUDASBOOK(ex8.4.7);['Floudas e.a. handbook']
ex8_4_8_bnd;2001-07-31;;indefinite;False;0.10752688172043011;3.321695769;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};4.562278141614801e-05;422.3264457;7.0;32;2;3626.55;1.0;0;30;42;20;20;0;110;120;6;32;154;0.09984639016897082;0;0;130;{'log', 'mul', 'sqr', 'div', 'exp'};0;31;0;0;42;20;20;10;10;0;1;0;0;0;0;0;42;140;convex;min;quadratic;;;;;True;;True;;True;;;;True;;;;;True;;;;3.321847314;NLP;['g00041', 'g00286', 'g00294'];FLOUDASBOOK(ex8.4.8) with added bounds;['Floudas e.a. handbook']
ex8_5_1;2001-07-31;;indefinite;False;0.6666666666666666;-1.314964491;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};3229466.5364277884;1.0;3.0;3;3;3.800824;0.14998;0;4;6;0;1;0;6;14;2;5;17;0.6666666666666666;2;2;12;{'div', 'log', 'mul'};0;3;0;0;6;6;6;1;1;1;1;0;0;0;0;0;6;20;unknown;min;nonlinear;;;;;True;;;;True;;;;True;;;;;;;;;-4.071768724e-07;NLP;['g00041', 'g00246'];FLOUDASBOOK(ex8.5.1);['Floudas e.a. handbook']
ex8_5_2;2001-07-31;;indefinite;False;0.6666666666666666;-1.506016615;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};130915656.65485705;1.0;3.0;3;3;3.53797;0.14998;0;4;6;0;1;0;6;14;2;5;17;0.6666666666666666;2;2;12;{'div', 'log', 'mul'};0;3;0;0;6;6;6;1;1;1;1;0;0;0;0;0;6;20;unknown;min;nonlinear;;;;;True;;;;True;;;;True;;;;;;;;;-1.150371653e-08;NLP;['g00041'];FLOUDASBOOK(ex8.5.2);['Floudas e.a. handbook']
